iteration,source,support_loss,query_loss,path_mean_query_loss,path_dispersion,path_worst_query_loss,alpha,query_loss_step_1
1,CALCE_CX2_16.pkl,0.8293095231056213,0.3891872763633728,0.3891872763633728,0.0,0.3891872763633728,0.0,0.3891872763633728
1,CALCE_CX2_33.pkl,0.778611958026886,0.30539968609809875,0.30539968609809875,0.0,0.30539968609809875,5.220125203907618e-21,0.30539968609809875
1,CALCE_CX2_34.pkl,0.7914524674415588,0.2654467523097992,0.2654467523097992,0.0,0.2654467523097992,0.0,0.2654467523097992
1,CALCE_CX2_35.pkl,0.8639811873435974,0.334072083234787,0.334072083234787,0.0,0.334072083234787,0.04455685243010521,0.334072083234787
1,CALCE_CX2_36.pkl,0.7759276628494263,0.26071038842201233,0.26071038842201233,0.0,0.26071038842201233,0.14307016134262085,0.26071038842201233
1,CALCE_CX2_38.pkl,0.7939254641532898,0.23311562836170197,0.23311562836170197,0.0,0.23311562836170197,0.8123729825019836,0.23311562836170197
2,CALCE_CX2_16.pkl,0.7872917652130127,0.3610372841358185,0.3610372841358185,0.0,0.3610372841358185,0.0,0.3610372841358185
2,CALCE_CX2_33.pkl,0.7512999176979065,0.27920296788215637,0.27920296788215637,0.0,0.27920296788215637,5.438841370610085e-21,0.27920296788215637
2,CALCE_CX2_34.pkl,0.7489038109779358,0.24297621846199036,0.24297621846199036,0.0,0.24297621846199036,0.0,0.24297621846199036
2,CALCE_CX2_35.pkl,0.81881183385849,0.3084832727909088,0.3084832727909088,0.0,0.3084832727909088,0.04456639662384987,0.3084832727909088
2,CALCE_CX2_36.pkl,0.7323410511016846,0.23887188732624054,0.23887188732624054,0.0,0.23887188732624054,0.14307661354541779,0.23887188732624054
2,CALCE_CX2_38.pkl,0.75262850522995,0.21336135268211365,0.21336135268211365,0.0,0.21336135268211365,0.8123570084571838,0.21336135268211365
3,CALCE_CX2_16.pkl,0.7472449541091919,0.3321099877357483,0.3321099877357483,0.0,0.3321099877357483,0.0,0.3321099877357483
3,CALCE_CX2_33.pkl,0.7048903703689575,0.2560461759567261,0.2560461759567261,0.0,0.2560461759567261,5.487208414327779e-21,0.2560461759567261
3,CALCE_CX2_34.pkl,0.705503523349762,0.2213870882987976,0.2213870882987976,0.0,0.2213870882987976,0.0,0.2213870882987976
3,CALCE_CX2_35.pkl,0.7753640413284302,0.2828804850578308,0.2828804850578308,0.0,0.2828804850578308,0.04458088055253029,0.2828804850578308
3,CALCE_CX2_36.pkl,0.6874881386756897,0.21738387644290924,0.21738387644290924,0.0,0.21738387644290924,0.14308597147464752,0.21738387644290924
3,CALCE_CX2_38.pkl,0.7127582430839539,0.19351200759410858,0.19351200759410858,0.0,0.19351200759410858,0.8123331665992737,0.19351200759410858
4,CALCE_CX2_16.pkl,0.7058117389678955,0.3021681606769562,0.3021681606769562,0.0,0.3021681606769562,0.0,0.3021681606769562
4,CALCE_CX2_33.pkl,0.6644588708877563,0.23148441314697266,0.23148441314697266,0.0,0.23148441314697266,5.35735923351221e-21,0.23148441314697266
4,CALCE_CX2_34.pkl,0.6682360172271729,0.19739016890525818,0.19739016890525818,0.0,0.19739016890525818,0.0,0.19739016890525818
4,CALCE_CX2_35.pkl,0.7352797389030457,0.2567763328552246,0.2567763328552246,0.0,0.2567763328552246,0.0445985421538353,0.2567763328552246
4,CALCE_CX2_36.pkl,0.6515328884124756,0.19485601782798767,0.19485601782798767,0.0,0.19485601782798767,0.14309759438037872,0.19485601782798767
4,CALCE_CX2_38.pkl,0.6770044565200806,0.17221733927726746,0.17221733927726746,0.0,0.17221733927726746,0.8123038411140442,0.17221733927726746
5,CALCE_CX2_16.pkl,0.6633086204528809,0.27373990416526794,0.27373990416526794,0.0,0.27373990416526794,0.0,0.27373990416526794
5,CALCE_CX2_33.pkl,0.6320912837982178,0.20605126023292542,0.20605126023292542,0.0,0.20605126023292542,5.3473963115542776e-21,0.20605126023292542
5,CALCE_CX2_34.pkl,0.6278225779533386,0.174630805850029,0.174630805850029,0.0,0.174630805850029,0.0,0.174630805850029
